"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Arnold Press (Dumbbell)",,"",1,"normal",10,7,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Arnold Press (Dumbbell)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Deadlift (Trap bar)",,"",0,"normal",60,15,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Deadlift (Trap bar)",,"",1,"normal",60,10,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Deadlift (Trap bar)",,"",2,"normal",60,7,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Incline Chest Press (Machine)",,"",0,"normal",35,15,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Incline Chest Press (Machine)",,"",1,"normal",35,15,,,
"Evening workout 🏋️","11 Feb 2025, 19:44","11 Feb 2025, 20:47","","Incline Chest Press (Machine)",,"",2,"normal",35,8,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Bench Press (Dumbbell)",,"",0,"normal",12.5,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Bench Press (Dumbbell)",,"",1,"normal",12.5,11,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Bench Press (Dumbbell)",,"",2,"normal",12.5,7,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",34,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",34,10,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",27,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Triceps Rope Pushdown",,"",0,"normal",34,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Triceps Rope Pushdown",,"",1,"normal",27,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Triceps Rope Pushdown",,"",2,"normal",27,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Preacher Curl (Barbell)",,"",0,"normal",20,15,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Preacher Curl (Barbell)",,"",1,"normal",22.5,8,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Preacher Curl (Barbell)",,"",2,"normal",15,11,,,
"Shoulder 1","10 Feb 2025, 19:22","10 Feb 2025, 20:52","","Treadmill",,"",0,"normal",,,2,600,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Cable Row - Bar Grip",,"",0,"normal",43,10,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Cable Row - Bar Grip",,"",1,"normal",34,13,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Cable Row - Bar Grip",,"",2,"normal",34,11,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Pull Up (Assisted)",,"",0,"normal",50,15,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Pull Up (Assisted)",,"",1,"normal",45,15,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Pull Up (Assisted)",,"",2,"normal",35,8,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Chest Fly (Machine)",,"",0,"normal",36,13,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Chest Fly (Machine)",,"",1,"normal",30,15,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Chest Fly (Machine)",,"",2,"normal",30,15,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Shoulder Press (Machine)",,"",0,"normal",15,15,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Shoulder Press (Machine)",,"",1,"normal",25,9,,,
"Upper 1","4 Feb 2025, 19:18","4 Feb 2025, 19:58","","Seated Shoulder Press (Machine)",,"",2,"normal",20,8,,,
"Morning workout ☀️","29 Jan 2025, 04:55","29 Jan 2025, 05:25","","Cycling",,"",0,"normal",,,10,1800,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Lying Leg Raise",,"",0,"normal",,23,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Lying Leg Raise",,"",1,"normal",,14,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Lying Leg Raise",,"",2,"normal",,12,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Lying Leg Raise",,"",3,"normal",,10,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Russian Twist (Weighted)",,"",0,"normal",2,45,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Russian Twist (Weighted)",,"",1,"normal",4,30,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Russian Twist (Weighted)",,"",2,"normal",4,35,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Side Plank",,"Concentrate on breaths, don't look at the time",0,"normal",,,,135,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Side Plank",,"Concentrate on breaths, don't look at the time",1,"normal",,,,135,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","long lever plank",,"",0,"normal",,,,75,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","long lever plank",,"",1,"normal",,,,50,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Cable Crunch",,"",0,"normal",35,15,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Cable Crunch",,"",1,"normal",43,15,,,
"Core 2","28 Jan 2025, 19:24","28 Jan 2025, 20:20","","Cable Crunch",,"",2,"normal",43,15,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Lying Leg Curl (Machine)",,"",0,"normal",36,10,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Lying Leg Curl (Machine)",,"",1,"normal",32,10,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Lying Leg Curl (Machine)",,"",2,"normal",27,13,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Leg Extension (Machine)",,"",0,"normal",70,12,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Leg Extension (Machine)",,"",1,"normal",64,12,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Leg Extension (Machine)",,"",2,"normal",64,10,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Seated Calf Raise",,"",0,"normal",40,10,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Seated Calf Raise",,"",1,"normal",35,12,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Seated Calf Raise",,"",2,"normal",30,14,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Squat (Machine)",,"",0,"normal",50,10,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Squat (Machine)",,"",1,"normal",40,12,,,
"Leg 2","27 Jan 2025, 19:47","27 Jan 2025, 20:45","","Squat (Machine)",,"",2,"normal",30,15,,,
"Late night workout 🌙","26 Jan 2025, 12:10","26 Jan 2025, 12:31","","Running",,"",0,"normal",,,3.66,1200,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Arnold Press (Dumbbell)",,"",0,"normal",10,12,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Arnold Press (Dumbbell)",,"",1,"normal",10,7,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Arnold Press (Dumbbell)",,"",2,"normal",10,6,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Lateral Raise (Dumbbell)",,"",1,"normal",7.5,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Lateral Raise (Dumbbell)",,"",2,"normal",7.5,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Triceps Rope Pushdown",,"",0,"normal",27,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Triceps Rope Pushdown",,"",1,"normal",34,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Triceps Rope Pushdown",,"",2,"normal",34,13,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",3,14,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",3,11,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",3,10,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","EZ Bar Biceps Curl",,"",0,"normal",15,15,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","EZ Bar Biceps Curl",,"",1,"normal",20,10,,,
"Shoulder 2","24 Jan 2025, 20:28","24 Jan 2025, 21:19","","EZ Bar Biceps Curl",,"",2,"normal",15,15,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Shrug (Dumbbell)",,"",0,"normal",15,20,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Shrug (Dumbbell)",,"",1,"normal",15,20,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Shrug (Dumbbell)",,"",2,"normal",15,20,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Preacher Curl (Barbell)",,"",0,"normal",15,15,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Preacher Curl (Barbell)",,"",1,"normal",20,10,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Preacher Curl (Barbell)",,"",2,"normal",15,13,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Chest Dip (Assisted)",,"",0,"normal",40,15,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Chest Dip (Assisted)",,"",1,"normal",30,15,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Chest Dip (Assisted)",,"",2,"normal",20,5,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Chest Dip (Assisted)",,"",3,"normal",20,3,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,15,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Hammer Curl (Dumbbell)",,"",1,"normal",10,7,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Hammer Curl (Dumbbell)",,"",2,"normal",10,5,,,
"Upper 2","23 Jan 2025, 13:59","23 Jan 2025, 14:56","","Hammer Curl (Dumbbell)",,"",3,"normal",7.5,15,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Lying Leg Raise",,"There were some partial reps, but that's alright.",0,"normal",,21,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Lying Leg Raise",,"There were some partial reps, but that's alright.",1,"normal",,14,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Lying Leg Raise",,"There were some partial reps, but that's alright.",2,"normal",,11,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Lying Leg Raise",,"There were some partial reps, but that's alright.",3,"normal",,9,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Cable Crunch",,"",0,"normal",27,15,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Cable Crunch",,"",1,"normal",35,15,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Cable Crunch",,"",2,"normal",43,12,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Russian Twist (Weighted)",,"",0,"normal",2,45,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Russian Twist (Weighted)",,"",1,"normal",2,45,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Russian Twist (Weighted)",,"",2,"normal",2,45,,,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Side Plank",,"",0,"normal",,,,135,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Side Plank",,"",1,"normal",,,,100,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","Side Plank",,"",2,"normal",,,,75,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","long lever plank",,"",0,"normal",,,,50,
"Core 2","22 Jan 2025, 19:35","22 Jan 2025, 20:31","","long lever plank",,"",1,"normal",,,,55,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Bench Press (Dumbbell)",,"",0,"normal",10,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Bench Press (Dumbbell)",,"",1,"normal",10,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Bench Press (Dumbbell)",,"",2,"normal",10,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Incline Chest Press (Machine)",,"",0,"normal",20,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Incline Chest Press (Machine)",,"",1,"normal",25,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Incline Chest Press (Machine)",,"",2,"normal",30,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Chest Fly (Machine)",,"",0,"normal",30,11,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Chest Fly (Machine)",,"",1,"normal",30,11,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Chest Fly (Machine)",,"",2,"normal",30,9,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",0,"normal",15,15,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",1,"normal",15,11,,,
"Shoulder 1","21 Jan 2025, 19:25","21 Jan 2025, 20:09","","Seated Shoulder Press (Machine)",,"",2,"normal",20,7,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Counter Weight Squat",,"",0,"normal",5,20,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Counter Weight Squat",,"",1,"normal",5,20,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Counter Weight Squat",,"",2,"normal",5,20,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Leg Press (Machine)",,"",0,"normal",40,15,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Leg Press (Machine)",,"",1,"normal",40,15,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Leg Press (Machine)",,"",2,"normal",40,15,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Lunge (Dumbbell)",,"",0,"normal",10,10,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Lunge (Dumbbell)",,"",1,"normal",10,10,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Lunge (Dumbbell)",,"",2,"normal",10,10,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Deadlift (Trap bar)",,"",0,"normal",40,15,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Deadlift (Trap bar)",,"",1,"normal",40,15,,,
"Leg 1","20 Jan 2025, 19:43","20 Jan 2025, 20:37","","Deadlift (Trap bar)",,"",2,"normal",40,15,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Lying Leg Raise",,"",0,"normal",,18,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Lying Leg Raise",,"",1,"normal",,13,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Lying Leg Raise",,"",2,"normal",,10,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Lying Leg Raise",,"",3,"normal",,10,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Cable Crunch",,"",0,"normal",27,15,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Cable Crunch",,"",1,"normal",35,15,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Cable Crunch",,"",2,"normal",43,15,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Russian Twist (Weighted)",,"",0,"normal",2,45,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Russian Twist (Weighted)",,"",1,"normal",2,40,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Russian Twist (Weighted)",,"",2,"normal",2,40,,,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Side Plank",,"",0,"normal",,,,135,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","Side Plank",,"",1,"normal",,,,135,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","long lever plank",,"",0,"normal",,,,50,
"Core 2","18 Jan 2025, 18:51","18 Jan 2025, 19:39","","long lever plank",,"",1,"normal",,,,50,
"Evening workout 🏋️","17 Jan 2025, 11:47","17 Jan 2025, 12:00","","Running",,"",0,"normal",,,2.5,750,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Seated Cable Row - Bar Grip",,"",0,"normal",34,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Seated Cable Row - Bar Grip",,"",1,"normal",34,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Seated Cable Row - Bar Grip",,"",2,"normal",34,12,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",27,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",27,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",27,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",18,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",18,14,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",18,12,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Pull Up (Assisted)",,"",0,"normal",50,15,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Pull Up (Assisted)",,"",1,"normal",40,9,,,
"Upper 1","16 Jan 2025, 18:55","16 Jan 2025, 19:44","","Pull Up (Assisted)",,"",2,"normal",45,11,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Lying Leg Raise",,"",0,"normal",,17,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Lying Leg Raise",,"",1,"normal",,13,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Lying Leg Raise",,"",2,"normal",,11,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Lying Leg Raise",,"",3,"normal",,9,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Cable Crunch",,"",0,"normal",20,15,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Cable Crunch",,"",1,"normal",27,15,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Cable Crunch",,"",2,"normal",35,15,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Russian Twist (Weighted)",,"",0,"normal",2,40,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Russian Twist (Weighted)",,"",1,"normal",2,40,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Russian Twist (Weighted)",,"",2,"normal",2,40,,,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Side Plank",,"",0,"normal",,,,135,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","Side Plank",,"",1,"normal",,,,128,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","long lever plank",,"",0,"normal",,,,65,
"Core 2","10 Jan 2025, 20:29","10 Jan 2025, 21:19","","long lever plank",,"",1,"normal",,,,65,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Lying Leg Curl (Machine)",,"",0,"normal",27,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Lying Leg Curl (Machine)",,"",1,"normal",27,13,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Lying Leg Curl (Machine)",,"",2,"normal",27,10,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Leg Extension (Machine)",,"",0,"normal",50,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Leg Extension (Machine)",,"",1,"normal",50,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Leg Extension (Machine)",,"",2,"normal",50,12,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Seated Calf Raise",,"",0,"normal",25,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Seated Calf Raise",,"",1,"normal",25,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Seated Calf Raise",,"",2,"normal",27.5,13,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Squat (Machine)",,"",0,"normal",30,15,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Squat (Machine)",,"",1,"normal",30,10,,,
"Leg 2","9 Jan 2025, 20:13","9 Jan 2025, 20:52","","Squat (Machine)",,"",2,"normal",30,10,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Shrug (Dumbbell)",,"",0,"normal",12.5,20,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Shrug (Dumbbell)",,"",1,"normal",15,20,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Shrug (Dumbbell)",,"",2,"normal",15,20,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Preacher Curl (Barbell)",,"",0,"normal",15,15,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Preacher Curl (Barbell)",,"",1,"normal",15,14,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Preacher Curl (Barbell)",,"",2,"normal",15,9,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,12,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Hammer Curl (Dumbbell)",,"",1,"normal",7.5,12,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,12,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","EZ Bar Biceps Curl",,"",0,"normal",10,10,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","EZ Bar Biceps Curl",,"",1,"normal",10,15,,,
"Upper 2","7 Jan 2025, 20:44","7 Jan 2025, 20:45","","EZ Bar Biceps Curl",,"",2,"normal",10,20,,,
"Running","5 Jan 2025, 16:42","5 Jan 2025, 17:52","","Running",,"",0,"normal",,,10,4200,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Lying Leg Raise",,"",0,"normal",,20,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Lying Leg Raise",,"",1,"normal",,13,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Lying Leg Raise",,"",2,"normal",,11,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Lying Leg Raise",,"",3,"normal",,10,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Russian Twist (Weighted)",,"",0,"normal",,45,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Russian Twist (Weighted)",,"",1,"normal",2,40,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Russian Twist (Weighted)",,"",2,"normal",2,40,,,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Side Plank",,"",0,"normal",,,,135,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","Side Plank",,"",1,"normal",,,,119,
"Core 2","27 Dec 2024, 18:57","27 Dec 2024, 19:58","","long lever plank",,"",0,"normal",,,,55,
